PMT_SITE,window,year,treated,treatment_type,is_organic,n_obs,window_known,SAVI_pos_time,SAVI_pos_value,SAVI_bse_value,SAVI_aos_value,SAVI_sos_time,SAVI_sos_value,SAVI_eos_time,SAVI_eos_value,SAVI_los,SAVI_roi,SAVI_rod,SAVI_lios,SAVI_sios,GNDVI_pos_time,GNDVI_pos_value,GNDVI_bse_value,GNDVI_aos_value,GNDVI_sos_time,GNDVI_sos_value,GNDVI_eos_time,GNDVI_eos_value,GNDVI_los,GNDVI_roi,GNDVI_rod,GNDVI_lios,GNDVI_sios,RENDVI_pos_time,RENDVI_pos_value,RENDVI_bse_value,RENDVI_aos_value,RENDVI_sos_time,RENDVI_sos_value,RENDVI_eos_time,RENDVI_eos_value,RENDVI_los,RENDVI_roi,RENDVI_rod,RENDVI_lios,RENDVI_sios,VH_pos_time,VH_pos_value,VH_bse_value,VH_aos_value,VH_sos_time,VH_sos_value,VH_eos_time,VH_eos_value,VH_los,VH_roi,VH_rod,VH_lios,VH_sios,RVI_pos_time,RVI_pos_value,RVI_bse_value,RVI_aos_value,RVI_sos_time,RVI_sos_value,RVI_eos_time,RVI_eos_value,RVI_los,RVI_roi,RVI_rod,RVI_lios,RVI_sios,has_season
15022771820FP,1,2020,1,Fungicide,False,366,False,309.0,0.6326499581336975,0.06386974453926086,0.5687801837921143,283.0,0.34338921308517456,333.0,0.3429626226425171,50.0,0.011125413700938225,0.01207030564546585,26.665544509887695,23.408187866210938,309.0,0.7041483521461487,0.23132993280887604,0.47281843423843384,283.0,0.47059670090675354,335.0,0.47196343541145325,52.0,0.008982756175100803,0.008930189535021782,32.698081970214844,20.43759536743164,307.0,0.5114026665687561,-0.007138526998460293,0.5185412168502808,281.0,0.25006020069122314,331.0,0.25181296467781067,50.0,0.010051633231341839,0.010816237889230251,21.09010124206543,21.454166412353516,303.0,0.038683123886585236,0.0036467669997364283,0.0350363552570343,277.0,0.021522607654333115,332.0,0.02093828283250332,55.0,0.0006600198685191572,0.0006118910969235003,1.8020237684249878,1.5978047847747803,316.0,0.5432214140892029,0.19541597366333008,0.3478054404258728,28.0,0.3701987564563751,341.0,0.3717796504497528,313.0,0.0006007731426507235,0.0068576703779399395,111.70626831054688,50.34565353393555,True
15022771820FP,2,2021,0,No,False,59,False,59.0,0.10515602678060532,0.09316545724868774,0.011990569531917572,51.0,0.0994773581624031,0.0,,-51.0,0.0007098335772752762,,0.0,0.0,1.0,0.271142840385437,0.24858224391937256,0.022560596466064453,0.0,,15.0,0.2600541114807129,15.0,,0.0007920520729385316,3.8338704109191895,0.22942781448364258,59.0,0.026889711618423462,0.018167080357670784,0.008722631260752678,47.0,0.02255067601799965,0.0,,-47.0,0.00036158630973659456,,0.0,0.0,1.0,0.0050671957433223724,0.003805884625762701,0.0012613111175596714,0.0,,36.0,0.00447438471019268,36.0,,1.6937457985477522e-05,0.16847023367881775,0.03336133062839508,59.0,0.22530363500118256,0.21722598373889923,0.008077651262283325,43.0,0.22130602598190308,0.0,,-43.0,0.0002498505637049675,,0.0,0.0,False
15022771821FP,0,2020,0,No,False,61,False,306.0,0.5949165225028992,0.06598801165819168,0.5289285182952881,0.0,,318.0,0.3221733868122101,318.0,,0.02272859402000904,5.678170204162598,4.82032585144043,306.0,0.7060481309890747,0.2661721408367157,0.439875990152359,0.0,,319.0,0.48155614733695984,319.0,,0.01726861484348774,8.0747652053833,4.348355293273926,306.0,0.4683510959148407,0.008221257477998734,0.46012982726097107,0.0,,317.0,0.24467603862285614,317.0,,0.020334096625447273,4.03665828704834,3.9380033016204834,306.0,0.01796012744307518,0.00872529111802578,0.0092348363250494,0.0,,320.0,0.013345375657081604,320.0,,0.00032962512341327965,0.2300368845462799,0.09915751218795776,306.0,0.687468409538269,0.35492420196533203,0.332544207572937,0.0,,321.0,0.5214727520942688,321.0,,0.01106637716293335,9.49249267578125,3.8137054443359375,True
15022771821FP,1,2021,1,Fungicide,False,365,False,319.0,0.5995322465896606,0.10043623298406601,0.49909600615501404,293.0,0.3476356863975525,345.0,0.34828466176986694,52.0,0.009688328951597214,0.009663368575274944,26.64606475830078,21.32294464111328,318.0,0.662630021572113,0.25243881344795227,0.41019120812416077,291.0,0.4532339870929718,345.0,0.4544994533061981,54.0,0.007755408529192209,0.007708539720624685,32.10377502441406,18.219640731811523,317.0,0.4752223789691925,0.02500048652291298,0.4502218961715698,291.0,0.25328946113586426,343.0,0.25238096714019775,52.0,0.008535881526768208,0.008570823818445206,20.673484802246094,19.348459243774414,312.0,0.041549377143383026,0.0171197522431612,0.024429624900221825,292.0,0.029276590794324875,365.0,0.029463516548275948,73.0,0.0006136393058113754,0.00022803510364610702,2.6865012645721436,1.4281994104385376,330.0,0.427866667509079,0.20779559016227722,0.22007107734680176,299.0,0.3183249533176422,351.0,0.3220699727535248,52.0,0.003533603623509407,0.00503793777897954,20.333173751831055,9.32000732421875,True
15022771821FP,2,2022,0,No,False,59,False,31.0,0.1557541936635971,0.13707678020000458,0.01867741346359253,13.0,0.14641417562961578,47.0,0.14632007479667664,34.0,0.0005188898649066687,0.0005896324291825294,5.330721378326416,0.5330338478088379,40.0,0.34744513034820557,0.32213908433914185,0.02530604600906372,22.0,0.3345792293548584,59.0,0.335908442735672,37.0,0.0007147722644731402,0.000607194087933749,12.857760429382324,0.7775459289550781,37.0,0.08527392148971558,0.06394024938344955,0.02133367210626602,21.0,0.07484923303127289,52.0,0.07449063658714294,31.0,0.000651543028652668,0.0007188856834545732,2.602393865585327,0.5563058853149414,1.0,0.028752218931913376,0.020897431299090385,0.00785478763282299,0.0,,6.0,0.02487293630838394,6.0,,0.0007758565479889512,0.14664776623249054,0.031711891293525696,59.0,0.24401430785655975,0.21326851844787598,0.030745789408683777,39.0,0.22916065156459808,0.0,,-39.0,0.0007426828378811479,,0.0,0.0,False
15022772820SP,0,2019,0,No,False,61,False,305.0,0.0886504277586937,0.07956992089748383,0.00908050686120987,0.0,,313.0,0.08430176228284836,313.0,,0.0005435831844806671,0.7340924739837646,0.05774813890457153,346.0,0.3488839268684387,0.2867205739021301,0.062163352966308594,332.0,0.31881096959114075,364.0,0.31709954142570496,32.0,0.0021480682771652937,0.00176579924300313,11.09046459197998,1.6286869049072266,347.0,0.027391862124204636,0.02286449819803238,0.0045273639261722565,333.0,0.025140078738331795,365.0,0.02551664598286152,32.0,0.00016084166418295354,0.00010417867451906204,0.8615462183952332,0.11844992637634277,336.0,0.015611239708960056,0.013395803049206734,0.0022154366597533226,321.0,0.014487454667687416,350.0,0.014466257765889168,29.0,7.491900032619014e-05,8.17844265839085e-05,0.4529075622558594,0.051033467054367065,305.0,0.5013747811317444,0.40151262283325195,0.09986215829849243,0.0,,313.0,0.4531683027744293,313.0,,0.006025809794664383,4.043031215667725,0.630173921585083,False
15022772820SP,1,2020,1,Herbicide,False,366,False,118.0,0.8263751864433289,0.05439422279596329,0.7719809412956238,88.0,0.44637224078178406,150.0,0.4472719728946686,62.0,0.012666764669120312,0.011846975423395634,43.29594039916992,39.86910629272461,117.0,0.8208652138710022,0.21997186541557312,0.6008933782577515,82.0,0.5234646201133728,154.0,0.5145601034164429,72.0,0.00849715992808342,0.008278516121208668,52.046836853027344,35.9888916015625,115.0,0.6328163146972656,-0.011741550639271736,0.6445578932762146,82.0,0.31248170137405396,149.0,0.309467077255249,67.0,0.009707109071314335,0.00951027125120163,35.10281753540039,35.901241302490234,123.0,0.0535716786980629,0.006065163761377335,0.04750651493668556,81.0,0.030101697891950607,152.0,0.030381735414266586,71.0,0.000558809086214751,0.0007996532367542386,3.2514841556549072,2.8147923946380615,134.0,0.8222898840904236,0.21104860305786133,0.6112412810325623,105.0,0.5186360478401184,155.0,0.5228943824768066,50.0,0.010470821522176266,0.01425692904740572,35.86219024658203,25.098712921142578,True
15022772820SP,2,2021,0,No,False,59,False,59.0,0.09049885720014572,0.08177539706230164,0.008723460137844086,48.0,0.08605789393186569,0.0,,-48.0,0.00040372394141741097,,0.0,0.0,24.0,0.2459239810705185,0.23289291560649872,0.013031065464019775,9.0,0.23940861225128174,38.0,0.23943454027175903,29.0,0.0004343579348642379,0.00046353149809874594,7.300507068634033,0.3137192726135254,59.0,0.01600519008934498,0.015188602730631828,0.00081658735871315,51.0,0.015582697466015816,0.0,,-51.0,5.2811577916145325e-05,,0.0,0.0,27.0,0.012225240468978882,0.007812868803739548,0.004412371665239334,12.0,0.010088777169585228,42.0,0.009952732361853123,30.0,0.0001424308866262436,0.00015150054241530597,0.35112264752388,0.10892371833324432,1.0,0.31440269947052,0.29276227951049805,0.021640419960021973,0.0,,21.0,0.30393704771995544,21.0,,0.0005232825642451644,6.383750915527344,0.3821239471435547,False
15022772821SP,0,2020,1,Other,False,88,True,323.0,0.08862211555242538,0.07090552896261215,0.017716586589813232,1.0,0.07843686640262604,323.0,0.08862211555242538,322.0,3.163120709359646e-05,,0.2500366270542145,0.03732004761695862,334.0,0.32190805673599243,0.24051976203918457,0.08138829469680786,323.0,0.29239171743392944,0.0,,-323.0,0.002683303551748395,,0.0,0.0,323.0,0.044073931872844696,0.01955142244696617,0.024522509425878525,1.0,0.020422711968421936,323.0,0.044073931872844696,322.0,7.345099584199488e-05,,0.09590118378400803,0.03724691644310951,323.0,0.008088168688118458,0.004894305020570755,0.003193863667547703,1.0,0.005062850657850504,323.0,0.008088168688118458,322.0,9.395397682965267e-06,,0.01952475681900978,0.004841841757297516,323.0,0.3072134554386139,0.28183668851852417,0.02537676692008972,1.0,0.28899532556533813,323.0,0.3072134554386139,322.0,5.65780428587459e-05,,0.8914458751678467,0.04593580961227417,False
15022772919FP,0,2020,0,No,False,88,True,1.0,0.09347574412822723,0.08765332400798798,0.005822420120239258,0.0,,7.0,0.09061605483293533,7.0,,0.0004766148922499269,0.5975428223609924,0.02779620885848999,33.0,0.27949824929237366,0.23507024347782135,0.04442800581455231,1.0,0.2631562352180481,52.0,0.2578990161418915,51.0,0.0005106879398226738,0.0011368017876520753,14.041000366210938,1.9348831176757812,1.0,0.02167447656393051,0.017442956566810608,0.0042315199971199036,0.0,,11.0,0.019513798877596855,11.0,,0.00021606776863336563,0.21471835672855377,0.031567320227622986,1.0,0.00878639705479145,0.0055100261233747005,0.00327637093141675,0.0,,16.0,0.007135010790079832,16.0,,0.00011009242007276043,0.1239771917462349,0.038571782410144806,18.0,0.44602474570274353,0.3834776282310486,0.06254711747169495,1.0,0.42585575580596924,32.0,0.4152386784553528,31.0,0.0011864111293107271,0.0021990048699080944,13.750213623046875,1.670668601989746,False
15022772921FP,0,2020,0,No,False,61,False,360.0,0.7711632251739502,0.7182807922363281,0.05288243293762207,343.0,0.7454109787940979,364.0,0.7677762508392334,21.0,0.0015148380771279335,0.0008467435836791992,16.77115249633789,0.9689750671386719,363.0,0.8106611967086792,0.7702460289001465,0.040415167808532715,348.0,0.7901666760444641,364.0,0.8104304075241089,16.0,0.001366301323287189,0.0002307891845703125,13.646780967712402,0.5525970458984375,360.0,0.5727019309997559,0.5352004766464233,0.03750145435333252,344.0,0.5545690059661865,364.0,0.5697742104530334,20.0,0.0011333078145980835,0.000731930136680603,11.895414352416992,0.6562051773071289,360.0,0.015910029411315918,0.01128886267542839,0.0046211667358875275,344.0,0.013552365824580193,364.0,0.015754370018839836,20.0,0.00014735397417098284,3.891484811902046e-05,0.32004445791244507,0.08297833800315857,1.0,0.6479067802429199,0.5872696042060852,0.06063717603683472,0.0,,0.0,,0.0,,,0.0,0.0,False
15022772921FP,1,2021,1,Fungicide,False,365,False,1.0,0.7596142888069153,0.41720491647720337,0.3424093723297119,0.0,,17.0,0.5959032773971558,17.0,,0.01023193821310997,11.430896759033203,4.54701566696167,1.0,0.8070741295814514,0.510353147983551,0.2967209815979004,0.0,,20.0,0.652707040309906,20.0,,0.008124583400785923,14.590224266052246,4.638337135314941,1.0,0.5628777146339417,0.28364500403404236,0.2792327105998993,0.0,,17.0,0.4269410967826843,17.0,,0.008496038615703583,8.371443748474121,3.6913013458251953,307.0,0.024748817086219788,0.011449001729488373,0.013299815356731415,290.0,0.017871985211968422,334.0,0.020458556711673737,44.0,0.00040451952372677624,0.00015889853239059448,1.0081584453582764,0.492953360080719,2.0,0.6483258008956909,0.509314775466919,0.13901102542877197,1.0,0.6482468843460083,21.0,0.5793713331222534,20.0,7.891654968261719e-05,0.0036291824653744698,12.822708129882812,2.381755828857422,True
15022772921FP,2,2022,0,No,False,59,False,1.0,0.22352567315101624,0.16711366176605225,0.05641201138496399,0.0,,6.0,0.19553078711032867,6.0,,0.005598977208137512,1.1458065509796143,0.2266814112663269,1.0,0.41622835397720337,0.3471376299858093,0.06909072399139404,0.0,,8.0,0.38359755277633667,8.0,,0.00466154282912612,2.9913747310638428,0.38784241676330566,1.0,0.15059998631477356,0.09250465035438538,0.058095335960388184,0.0,,7.0,0.11946853995323181,7.0,,0.0051885745488107204,0.8704501986503601,0.26916998624801636,1.0,0.021641820669174194,0.012625731527805328,0.009016089141368866,0.0,,9.0,0.017351141199469566,9.0,,0.0005363349337130785,0.16565655171871185,0.05833783745765686,1.0,0.5564941763877869,0.4114815592765808,0.14501261711120605,0.0,,35.0,0.48421621322631836,35.0,,0.0021258224733173847,18.487930297851562,4.291816711425781,False
15022773820FP,0,2021,0,No,False,127,True,68.0,0.09564442932605743,0.0870082825422287,0.008636146783828735,61.0,0.09139881283044815,0.0,,-61.0,0.000606516667176038,,0.0,0.0,1.0,0.30414026975631714,0.26909637451171875,0.03504389524459839,0.0,,1.0,0.30414026975631714,1.0,,,0.4530591368675232,0.04941457509994507,24.0,0.02471454069018364,0.01790209487080574,0.006812445819377899,1.0,0.0185684934258461,68.0,0.021659741178154945,67.0,0.0002672194386832416,6.942726031411439e-05,2.590714454650879,0.3350503444671631,26.0,0.005780581850558519,0.002546723000705242,0.003233858849853277,1.0,0.0025937422178685665,60.0,0.0025544678792357445,59.0,0.0001274735841434449,9.488570503890514e-05,0.43564820289611816,0.1338614821434021,11.0,0.45000818371772766,0.3690377473831177,0.08097043633460999,1.0,0.4489257335662842,0.0,,-1.0,0.00010824501805473119,,0.0,0.0,False
15022774619FP,0,2020,0,No,False,88,True,1.0,0.1480436474084854,0.10287542641162872,0.04516822099685669,0.0,,7.0,0.12393613904714584,7.0,,0.004017917905002832,0.8775602579116821,0.20886999368667603,36.0,0.29097801446914673,0.24273823201656342,0.04823978245258331,1.0,0.2755109965801239,64.0,0.26681655645370483,63.0,0.0004419148026499897,0.0008629091898910701,18.08555793762207,2.671680450439453,1.0,0.055945638567209244,0.02913098968565464,0.026814648881554604,0.0,,6.0,0.04194285720586777,6.0,,0.0028005563654005527,0.26556092500686646,0.10534048080444336,88.0,0.008126760832965374,0.005673794075846672,0.002452966757118702,81.0,0.006816510576754808,0.0,,-81.0,0.0001871786080300808,,0.0,0.0,61.0,0.32625722885131836,0.17251402139663696,0.1537432074546814,43.0,0.24897561967372894,87.0,0.25046029686927795,44.0,0.004293422680348158,0.0029152666684240103,13.341837882995605,5.578707695007324,False
15022774620FP,0,2021,0,No,False,127,True,1.0,0.1044527143239975,0.08825299143791199,0.01619972288608551,0.0,,1.0,0.1044527143239975,1.0,,,0.1555415391921997,0.023162052035331726,1.0,0.3970625698566437,0.3177415728569031,0.0793209969997406,0.0,,1.0,0.3970625698566437,1.0,,,0.5910040140151978,0.11439165472984314,49.0,0.01849047839641571,0.011482985690236092,0.007007492706179619,0.0,,60.0,0.014368180185556412,60.0,,0.00037475439603440464,1.7865886688232422,0.4258549213409424,26.0,0.014014512300491333,0.0025915203150361776,0.011422991752624512,1.0,0.001823159516789019,0.0,,-1.0,0.00048765409155748785,,0.0,0.0,68.0,0.32503291964530945,0.18936105072498322,0.13567186892032623,60.0,0.3000829815864563,0.0,,-60.0,0.0031187422573566437,,0.0,0.0,False
15022774721FP,0,2021,1,Fungicide,False,343,True,311.0,0.6922541856765747,0.3127742409706116,0.37947994470596313,280.0,0.49586084485054016,343.0,0.5698771476745605,63.0,0.006335269194096327,0.0038242824375629425,40.5962028503418,20.73503875732422,305.0,0.7306187748908997,0.3980940580368042,0.33252471685409546,278.0,0.5580283999443054,343.0,0.5878887176513672,65.0,0.006392236333340406,0.0037560542114079,44.42250061035156,18.347339630126953,303.0,0.5511160492897034,0.18312035501003265,0.3679956793785095,277.0,0.3652213513851166,343.0,0.37215960025787354,66.0,0.00714979600161314,0.004473911132663488,32.38534164428711,20.207836151123047,304.0,0.03486206382513046,0.015476217493414879,0.019385846331715584,279.0,0.024918649345636368,343.0,0.027764849364757538,64.0,0.0003977365850005299,0.0001819798635551706,2.04394268989563,1.0457265377044678,343.0,0.4892929196357727,0.33082249760627747,0.15847042202949524,286.0,0.4095965027809143,0.0,,-286.0,0.0013981827069073915,,0.0,0.0,True
15022774919FP,0,2020,0,No,False,88,True,1.0,0.10166392475366592,0.08381348103284836,0.017850443720817566,0.0,,6.0,0.09292499721050262,6.0,,0.0017477854853495955,0.5328894853591919,0.07191532850265503,7.0,0.29940512776374817,0.2684395909309387,0.030965536832809448,1.0,0.2986017167568207,24.0,0.2833077907562256,23.0,0.00013390183448791504,0.0009469022043049335,6.937294960021973,0.6289644241333008,1.0,0.033036865293979645,0.022084910422563553,0.010951954871416092,0.0,,5.0,0.02765430137515068,5.0,,0.001345640979707241,0.13518376648426056,0.03580167144536972,1.0,0.01089633721858263,0.007509975228458643,0.003386361990123987,0.0,,19.0,0.009183725342154503,19.0,,9.514510747976601e-05,0.18953944742679596,0.05060490965843201,19.0,0.4156087040901184,0.29795873165130615,0.11764997243881226,1.0,0.3951529264450073,68.0,0.3567049503326416,67.0,0.001136432052589953,0.0012021174188703299,26.829708099365234,6.717493057250977,False
15022774921FP,0,2020,0,No,False,61,False,362.0,0.8197994232177734,0.7861642837524414,0.03363513946533203,346.0,0.8030055165290833,364.0,0.8192370533943176,18.0,0.0010496191680431366,0.0002811849117279053,15.450474739074707,0.5133543014526367,1.0,0.8423501253128052,0.811138927936554,0.03121119737625122,0.0,,0.0,,0.0,,,0.0,0.0,364.0,0.6506105661392212,0.6284196376800537,0.02219092845916748,354.0,0.6399121284484863,0.0,,-354.0,0.0010698437690734863,,0.0,0.0,359.0,0.032651931047439575,0.022631008177995682,0.010020922869443893,344.0,0.027745665982365608,364.0,0.03222685679793358,20.0,0.00032708432991057634,8.501484990119934e-05,0.6561295390129089,0.18087834119796753,1.0,0.7461177706718445,0.6852232813835144,0.06089448928833008,0.0,,0.0,,0.0,,,0.0,0.0,False
15022774921FP,1,2021,1,Fungicide,False,365,False,1.0,0.8156242966651917,0.44262343645095825,0.3730008602142334,0.0,,22.0,0.6364964842796326,22.0,,0.008529895916581154,16.137348175048828,6.620944023132324,1.0,0.8423659801483154,0.5301080346107483,0.31225794553756714,0.0,,348.0,0.6844775080680847,348.0,,0.00045501001295633614,139.45465087890625,-44.75788879394531,1.0,0.6492180824279785,0.32660219073295593,0.3226158916950226,0.0,,332.0,0.48907697200775146,332.0,,0.00048380999942310154,50.67842102050781,-57.5902099609375,305.0,0.03620922937989235,0.017590750008821487,0.018618479371070862,284.0,0.02710689976811409,332.0,0.032269977033138275,48.0,0.00043344427831470966,0.00014589822967536747,1.6440850496292114,0.7821383476257324,1.0,0.7461479306221008,0.5331027507781982,0.2130451798439026,0.0,,27.0,0.6405898928642273,27.0,,0.004059924744069576,18.980316162109375,4.853093147277832,True
15022774921FP,2,2022,0,No,False,59,False,1.0,0.2921866774559021,0.19148224592208862,0.10070443153381348,0.0,,5.0,0.24185293912887573,5.0,,0.012583434581756592,1.1872731447219849,0.32560300827026367,1.0,0.5298704504966736,0.40055638551712036,0.12931406497955322,0.0,,7.0,0.46461179852485657,7.0,,0.010876442305743694,3.213125228881836,0.609508752822876,1.0,0.21907809376716614,0.11800336092710495,0.10107473284006119,0.0,,5.0,0.17307408154010773,5.0,,0.011501003056764603,0.8696334958076477,0.3386183977127075,1.0,0.03247110918164253,0.018585041165351868,0.013886068016290665,0.0,,9.0,0.025620460510253906,9.0,,0.0008563310839235783,0.2466617375612259,0.08868889510631561,1.0,0.6123292446136475,0.49052536487579346,0.121803879737854,0.0,,13.0,0.5524770617485046,13.0,,0.004987681750208139,7.305599212646484,1.174032211303711,False
15022776021FP,0,2021,1,Fungicide,False,298,True,333.0,0.5231097340583801,0.2803490459918976,0.24276068806648254,306.0,0.3993811309337616,365.0,0.48653939366340637,59.0,0.004582541063427925,0.0011428231373429298,29.51197052001953,12.831201553344727,365.0,0.6826450824737549,0.45516595244407654,0.22747913002967834,308.0,0.5677337050437927,0.0,,-308.0,0.002015989040955901,,0.0,0.0,327.0,0.43339651823043823,0.1896018236875534,0.24379469454288483,301.0,0.3148248493671417,365.0,0.3706224262714386,64.0,0.004560448694974184,0.0016519498312845826,25.781538009643555,13.552221298217773,365.0,0.04934686794877052,0.025783898308873177,0.023562969639897346,351.0,0.03760167211294174,0.0,,-351.0,0.0008389425347559154,,0.0,0.0,365.0,0.8115594983100891,0.5459214448928833,0.2656380534172058,293.0,0.678403377532959,0.0,,-293.0,0.0018493905663490295,,0.0,0.0,True
15022776320FP,0,2020,1,Fungicide,False,340,True,313.0,0.7533091306686401,0.10251450538635254,0.6507946252822876,275.0,0.4333568811416626,0.0,,-275.0,0.008419795893132687,,0.0,0.0,312.0,0.7810831665992737,0.3249284029006958,0.4561547636985779,275.0,0.5557456016540527,0.0,,-275.0,0.006090204231441021,,0.0,0.0,309.0,0.5966921448707581,0.026518043130636215,0.5701740980148315,272.0,0.31776103377342224,0.0,,-272.0,0.007538678590208292,,0.0,0.0,297.0,0.03280452638864517,0.005688345059752464,0.027116181328892708,268.0,0.019195914268493652,305.0,0.032285645604133606,37.0,0.00046926247887313366,6.486009806394577e-05,1.1089446544647217,0.8927875757217407,333.0,0.5546732544898987,0.1919950246810913,0.3626782298088074,284.0,0.37379807233810425,0.0,,-284.0,0.0036913303192704916,,0.0,0.0,True
15022776320FP,1,2021,0,No,False,127,True,1.0,0.13043010234832764,0.10711932182312012,0.02331078052520752,0.0,,1.0,0.13043010234832764,1.0,,,0.19398361444473267,0.03330463171005249,1.0,0.407065749168396,0.3267722725868225,0.08029347658157349,0.0,,1.0,0.407065749168396,1.0,,,0.6084535121917725,0.1182951033115387,1.0,0.04764896631240845,0.0321042537689209,0.015544712543487549,0.0,,1.0,0.04764896631240845,1.0,,,0.07064704596996307,0.022490665316581726,28.0,0.010514025576412678,0.0041534691117703915,0.006360556464642286,0.0,,0.0,,0.0,,,0.0,0.0,1.0,0.2154879868030548,0.17077404260635376,0.04471394419670105,0.0,,1.0,0.2154879868030548,1.0,,,0.31893688440322876,0.06277582049369812,False
15022776622SP,0,2021,0,No,False,23,True,343.0,0.07737607508897781,0.06591852754354477,0.011457547545433044,0.0,,348.0,0.07184073328971863,348.0,,0.0011070683831349015,0.408949613571167,0.04639771580696106,343.0,0.33624914288520813,0.29506272077560425,0.04118642210960388,0.0,,348.0,0.3163512647151947,348.0,,0.0039795758202672005,1.7896308898925781,0.16678595542907715,343.0,0.011514064855873585,0.0008918978273868561,0.010622167028486729,0.0,,348.0,0.006382309831678867,348.0,,0.0010263510048389435,0.047920264303684235,0.04301482439041138,365.0,0.019085440784692764,0.011700747534632683,0.0073846932500600815,359.0,0.01516607217490673,0.0,,-359.0,0.000653228082228452,,0.0,0.0,365.0,0.24290169775485992,0.23136621713638306,0.011535480618476868,360.0,0.2372104376554489,0.0,,-360.0,0.0011382519733160734,,0.0,0.0,False
15022776819FP,0,2020,0,No,False,88,True,1.0,0.30348819494247437,0.196126326918602,0.10736186802387238,0.0,,9.0,0.24922531843185425,9.0,,0.006782859563827515,2.332826614379883,0.6657528877258301,1.0,0.5268501043319702,0.3702777922153473,0.15657231211662292,0.0,,15.0,0.4466601014137268,15.0,,0.005727857351303101,7.021092414855957,1.652064323425293,1.0,0.22236397862434387,0.1200801357626915,0.10228384286165237,0.0,,12.0,0.1719360649585724,12.0,,0.004584355745464563,2.245687484741211,0.8647658824920654,1.0,0.010480223223567009,0.007247605361044407,0.003232617862522602,0.0,,11.0,0.008907632902264595,11.0,,0.0001572590263094753,0.1014082282781601,0.02530837059020996,88.0,0.4412442147731781,0.37280094623565674,0.06844326853752136,79.0,0.40537703037261963,0.0,,-79.0,0.003985242918133736,,0.0,0.0,False
15022776821FP,0,2021,1,Fungicide,False,298,True,320.0,0.3584573268890381,0.12273397296667099,0.2357233464717865,290.0,0.2383204698562622,346.0,0.2417493313550949,56.0,0.004004561807960272,0.004488768987357616,17.694393157958984,10.698556900024414,324.0,0.48652201890945435,0.3364596962928772,0.15006232261657715,298.0,0.41168996691703796,350.0,0.4580174684524536,52.0,0.00287815579213202,0.0010963288368657231,24.630592346191406,6.798229217529297,314.0,0.27971145510673523,0.05011103302240372,0.2296004295349121,284.0,0.16590046882629395,340.0,0.16737818717956543,56.0,0.0037936994340270758,0.004320510197430849,13.4364595413208,10.580131530761719,365.0,0.018291112035512924,0.010507931932806969,0.0077831801027059555,355.0,0.01432233676314354,0.0,,-355.0,0.0003968775272369385,,0.0,0.0,327.0,0.4311279058456421,0.2305493950843811,0.200578510761261,282.0,0.3304990828037262,353.0,0.3323325216770172,71.0,0.0022361960727721453,0.0037998224142938852,28.290550231933594,11.690996170043945,True
1502300305PO,0,2021,0,No,False,85,True,324.0,0.07045331597328186,0.0548340268433094,0.015619289129972458,303.0,0.06257902085781097,340.0,0.06291277706623077,37.0,0.0003749664465431124,0.0004712836816906929,2.5539867877960205,0.4702937602996826,323.0,0.22233135998249054,0.13432711362838745,0.08800424635410309,296.0,0.1952635943889618,341.0,0.17673785984516144,45.0,0.0010025098454207182,0.0025329722557216883,9.505273818969727,3.326226234436035,324.0,0.025880051776766777,0.008406229317188263,0.017473822459578514,304.0,0.01733781211078167,343.0,0.016970913857221603,39.0,0.00042711198329925537,0.00046890199882909656,0.8953121304512024,0.5590629577636719,290.0,0.01676303707063198,0.011521401815116405,0.005241635255515575,281.0,0.016334744170308113,303.0,0.014100953005254269,22.0,4.758809882332571e-05,0.00020477570069488138,0.36322927474975586,0.10399773716926575,281.0,0.44086647033691406,0.29971060156822205,0.14115586876869202,0.0,,294.0,0.36910280585289,294.0,,0.005520281847566366,5.456781387329102,1.4106884002685547,False
1502300306PO,0,2021,0,No,False,94,True,281.0,0.11398939043283463,0.08429624140262604,0.029693149030208588,276.0,0.0996163859963417,0.0,,-276.0,0.0028746009338647127,,0.0,0.0,188.0,0.28241604566574097,0.23229873180389404,0.050117313861846924,0.0,,199.0,0.25671228766441345,199.0,,0.0023367053363472223,3.093003749847412,0.4215683937072754,281.0,0.058157600462436676,0.031185533851385117,0.02697206661105156,275.0,0.04496132209897041,0.0,,-275.0,0.002199379727244377,,0.0,0.0,188.0,0.01574620231986046,0.009865857660770416,0.005880344659090042,0.0,,197.0,0.012863907031714916,197.0,,0.0003202550287824124,0.13518135249614716,0.0414557009935379,188.0,0.40034618973731995,0.22515597939491272,0.17519021034240723,0.0,,213.0,0.3124725818634033,213.0,,0.0035149443428963423,9.01960277557373,3.2781248092651367,False
